gene	S0	S1	S2	S3	S4	S5	S6	S7
SH3D19	2.220446049250313e-16	7.1940542605288345	3.554375151219059	8.57634731972697	6.223223022929261	2.220446049250313e-16	3.0423948033886696	3.7401226712954747
SFRP2	5.109965195274522	5.319764664539216	0.7127926957558937	9.840398208423556	7.212545084783335	3.3059064649421552	2.459041743397102	0.9768633463327308
TDO2	1.6670458909828285	0.4888768033207498	7.039263054978717	10.632787023815917	6.628454390856323	1.5555262956945954	2.220446049250313e-16	7.03815579869865
GALNTL6	2.397815814362096	1.6794897467625542	1.1983634687292843	3.8560203008504232	2.7629821359011615	11.844397976496463	10.49449964037456	1.736607953525881
ADAM29	3.058590429981378	0.027121443036003612	3.4321714638973106	9.224286173292342	7.222391191782914	9.271699528764907	4.499110003287141	2.220446049250313e-16
CLDN22	3.506083936845629	9.27725195734921	3.795926038071245	6.825025224452315	2.257194614272336	1.6701331600796752	2.220446049250313e-16	5.806556083186908
NKD2	4.179589892654864	1.7204993190682227	6.4979193707996075	6.966819278010698	10.766187347424834	2.220446049250313e-16	5.65359138117971	2.220446049250313e-16
FYB1	8.107380719386951	6.6119744943713155	6.997173298117058	6.209643052564459	5.249290628731615	2.220446049250313e-16	1.491363996262935	1.15519606790538
HMGCS1	2.220446049250313e-16	4.31329456490051	2.0377727113558635	10.865605866857594	7.457116000700216	2.220446049250313e-16	3.376536261243436	4.967082439056456
CCL28	2.220446049250313e-16	3.87578260664295	2.418925714785022	12.803406596278354	8.922626474869855	1.2548757984554317	2.928561323760429	1.2522464826060054
MIER3	2.9042874127369096	3.43819543255983	0.1880451950288089	12.112725991181303	10.84786020060099	0.2954042665116017	2.220446049250313e-16	4.185766713420083
GAPT	4.047599978516386	9.448090576860485	4.850673401353937	3.3065773648273185	3.9734467374472837	2.263208192408754	2.220446049250313e-16	5.430120526548429
CCDC125	3.8896202918018514	1.7189273349119478	1.1273391478594283	8.768337022955102	2.220446049250313e-16	11.944471268657203	2.984926553154557	6.049811959110526
F2R	2.4903449749835382	1.9129318833344282	3.7397486696415148	7.248011054801246	2.220446049250313e-16	9.12022873281054	5.408154785401706	5.869560705606205
SSBP2	3.7681450593059873	4.4568852311165035	0.6180408181099692	2.220446049250313e-16	1.2830877699587746	13.167472369501727	8.293987925218282	3.8606206169339488
GRAMD2B	5.551367439600963	4.3861357138494785	8.07886292153655	3.6394818850508193	9.393003940958971	4.053208196662551	2.220446049250313e-16	0.7977556046751011
C5orf63	0.7355039767107535	3.587085990303537	1.555836969985256	2.220446049250313e-16	3.377519252529991	17.820597824514564	3.851657714985157	3.884039494517504
SLC27A6	3.948949902998717	6.049973628025178	1.789851150879957	11.682468657160435	6.701531930055435	2.220446049250313e-16	2.220446049250313e-16	3.8669861290873344
HINT1	4.223525842206239	3.054141707123522	0.34689996523656896	1.3986007878725393	4.436609390673483	17.482217807407082	2.861151662755059	2.440186766627429
PCDHGC3	2.474445955819219	1.040552497679192	6.411521154019411	6.495495662549546	2.220446049250313e-16	6.81483744748523	4.968131804295859	7.6061043725439585
PRELID2	2.220446049250313e-16	3.2497926573217724	11.427030347880418	2.2194997826555856	4.153327974880051	6.619600667558066	2.652040650367396	4.422074297754559
SH3TC2	0.6844693441627941	5.234505601554412	7.1884599993272955	8.692892519408545	3.3764494101333336	2.220446049250313e-16	3.0300043939660943	5.3696860397225805
PDE6A	2.7462365070663153	5.390992602786069	5.454617600894101	7.153958202258592	9.585223653933031	1.1919619416791676	2.220446049250313e-16	2.5679128806922984
GABRP	1.1169548470462205	5.295775719994708	2.220446049250313e-16	4.7947175802470285	0.7968667542734913	16.341777206973127	3.013537859641608	3.221246075037114
FBXW11	2.8385708564396306	0.9750459850459059	2.220446049250313e-16	7.896299126195876	5.282207638315763	10.96300009488084	2.8135454798527397	5.031642935766747
THOC3	2.8137250495990034	9.228000548082122	1.0065859562107269	7.17207495316699	8.428806178440544	2.220446049250313e-16	2.220446049250313e-16	3.7446533313092063
PRELID1	0.5184513115719476	6.549622952033195	5.578017388102427	1.3562173763202399	3.5889689444201918	2.220446049250313e-16	7.067289185655337	7.994853502557003
N4BP3	7.744732410357906	1.8232705995417806	4.128711109362659	2.220446049250313e-16	4.662500589082558	5.918253044436746	4.9073581172111895	7.496250180986721
COL23A1	6.021801755457051	4.621355123136453	2.220446049250313e-16	2.5947716622900394	5.0382133391020565	8.776994677808469	8.123135027666473	0.7740499475461604
CNOT6	0.7157441350311153	2.220446049250313e-16	4.958426487737759	10.298485624817843	5.914666151778369	2.220446049250313e-16	7.378917673921105	5.636350936119739
CDYL	6.213222228910414	8.199084850116495	3.493832163633869	7.5261942079291115	0.959432926820492	3.0713307242590613	1.1457818974513532	4.113997626930818
ZSCAN31	1.5662128467572332	0.25553186314552967	5.805807698073162	12.29828973049855	6.0882574252478765	1.8479719371644223	0.5253230904312924	6.631042825192012
ZNF311	3.9094963902229525	1.3808199275671544	6.108892735992814	9.679847639998286	8.919241991151553	2.220446049250313e-16	1.904103527153445	3.586642683446107
VWA7	2.220446049250313e-16	3.287091234424239	6.759011196994976	10.467440901740297	2.1143336489951716	2.220446049250313e-16	8.076764692794251	3.670195466888158
DXO	7.312199968367632	3.3351057437386	4.2183097668978435	4.7073154266438	11.586994622980821	2.220446049250313e-16	5.173695825412887	2.220446049250313e-16
SLC39A7	2.3860354098363756	3.2774640868580356	4.1010277504466845	9.38122551354577	7.611803794129739	0.8845506649759889	0.29487609713175544	6.1502890972901145
ZBTB22	3.0825981927926747	2.011164113676818	4.0446290802041975	7.064717690060158	7.836213123244576	3.963650003465772	4.562329744321708	2.581319613565417
TTBK1	0.3041093204086111	4.467777419520834	3.3853224490116314	6.553921976101751	1.0878026692832083	14.699126530878097	0.01739792076423541	4.082924677655628
PLA2G7	2.220446049250313e-16	3.245339172744936	5.596145278848303	7.024686483027118	6.706576124006316	3.736908383981929	2.186616341539474	5.358156504081217
HTR1B	3.6337327522983087	4.931922490852228	1.699182986486226	7.0132428226588335	12.00070037839868	2.220446049250313e-16	5.071123912844767	2.220446049250313e-16
CEP162	0.25796958489981925	2.8096908580874302	1.8270095884887052	2.220446049250313e-16	4.812062088356349	15.683587458948814	2.220446049250313e-16	9.02357805407353
UBE2J1	3.7406668736052864	1.5340123889037738	5.004697598474395	7.568580822775701	2.4887024578986634	0.34124277481225684	4.103074689862744	10.385968780539903
MICAL1	6.503863281480684	1.2740683835926347	9.152623312483211	5.364850929522211	8.777363029027702	0.5168154620468255	5.011503121451097	0.3001635870309345
KPNA5	8.32394795619057	5.551913068393054	1.275648375939431	1.0558417117888084	5.906498663100834	12.309365505633302	2.220446049250313e-16	2.049818229774235
MAN1A1	3.1644713099228357	2.220446049250313e-16	7.0885723384962525	7.482218307100575	2.6893443283389935	9.053863197335748	7.739535898746511	2.220446049250313e-16
PERP	6.4721625873771975	2.220446049250313e-16	2.220446049250313e-16	5.009452934042949	8.79633263485172	0.8730539781227549	7.6453059355376025	7.228342965998999
ULBP3	5.479870113950091	14.165575643616137	2.220446049250313e-16	2.1600594934287862	1.1833329302727398	2.9937404557472584	5.594930349238259	1.0938396634659968
SCAF8	3.337436667642015	10.149792196646148	2.220446049250313e-16	6.886995138565696	9.630473945034034	0.09629315867536459	0.3129083305328786	1.7442004689534336
WTAP	4.509540081978107	1.9350961130886564	2.201163227813141	3.530473319374522	4.245749132232273	16.9549659009787	2.569084093584955	0.9420443762762227
RAMACL	1.67989839908749	3.0501425597447067	5.056601082598812	11.179041349774685	7.5474285710245885	1.286720252637768	2.220446049250313e-16	4.527056691693851
INTS1	2.220446049250313e-16	3.4251189085606506	4.444343464379331	7.918470787981347	10.323012548878292	0.2748446043914705	5.504820871028578	1.5302590548337474
VWDE	0.42985487101823094	3.373390573950015	1.4890982583200514	3.7388421816546713	2.220446049250313e-16	9.61812937505993	8.58509346161694	7.050896848756325
C7orf31	5.448848347764962	6.323252457589684	0.8624801744514174	8.758603124524196	9.570503030618173	2.220446049250313e-16	2.220446049250313e-16	3.346914271906014
STARD3NL	5.756844221599284	1.141048792165254	8.357829367012863	9.236594934709741	8.995614437429825	0.38444393194509097	2.8123461210887255	2.220446049250313e-16
COBL	1.753769999243119	1.640003584122434	0.9418246147174618	2.6005257726787434	4.988348931569825	14.15179346076269	6.883200066261507	2.615744750489219
EGFR	7.235644785927462	2.220446049250313e-16	2.220446049250313e-16	11.37888755859757	2.220446049250313e-16	10.460313466146834	1.655979843625789	7.534660117835457
CASTOR2	5.359618686017321	2.220446049250313e-16	5.311449628641567	3.603682135762037	3.8615221401900914	15.659900064238158	4.297350862412779	2.220446049250313e-16
PHTF2	6.342663665377188	2.70727468715231	2.220446049250313e-16	0.7071740345531814	7.03462777660157	16.514786371879932	3.7665620793548182	2.220446049250313e-16
MAGI2	6.596685380519393	2.220446049250313e-16	2.220446049250313e-16	0.25699332288639276	11.15818187227914	15.723095040463921	3.6783786155040152	0.05127007490502411
ABCB1	2.220446049250313e-16	3.2986262598733194	0.40517837486917685	10.44929235826347	4.811930791643505	11.508138864658353	3.730935302360114	0.4391355284323657
ADAM22	5.065344257088813	2.220446049250313e-16	1.467599730425464	5.31027604204508	7.400845160571998	9.186267543779364	4.631561829304223	3.643252081285273
ZNF394	7.630300069906834	2.436170683978837	1.8481813185853726	5.2605802940078945	2.220446049250313e-16	10.400038321411326	7.329783732927725	2.712968762447405
ZNF655	4.28691588182648	10.017677103477732	1.0683645637969192	6.700225976861164	7.076685004966509	2.625078091966094	1.5451555294174053	2.220446049250313e-16
TRIM4	1.1710823703014779	3.9371662075863103	3.243989702030606	2.220446049250313e-16	2.9766824489490222	0.5728691567388262	12.480667541593354	9.080201213687658
CNPY4	2.3035078315950916	2.177373630168953	2.3194913804549	2.7103817575632942	2.0101047919942454	12.052471600315886	10.083495301697193	2.1666039227665292
PILRB	2.220446049250313e-16	1.7329758016407217	6.192542614054695	6.141923932876978	2.5206001468459847	7.071163877870374	5.306648843997769	5.801771988523219
MOSPD3	5.968948518179423	0.9012514579322612	0.33787315735312706	6.448898799042114	6.193936074094294	7.379882793959338	9.98076965861817	2.220446049250313e-16
SLC12A9	4.380589117017451	2.220446049250313e-16	2.170172958923761	4.805467016553524	9.255259524642568	1.753045696607379	8.01668317270662	5.243208428099215
GPR22	5.437060693813919	4.725702701375937	7.336049718611521	0.7207620667407175	2.220446049250313e-16	13.089868931564187	3.049556057657552	2.3306020094584694
BCAP29	2.47751069632782	4.4228147581493555	2.220446049250313e-16	4.6225031736426905	2.220446049250313e-16	11.534093798957091	5.739859472502965	6.124836209680134
IRF5	2.240709310022846	1.7867093651868498	2.220446049250313e-16	6.417180587874473	2.220446049250313e-16	13.756223995164412	3.2170862076736886	8.18670014647154
TRPV6	3.9556845215875045	2.531303498696044	3.686860646018911	9.619358355773663	7.109313710334417	0.41805015581394267	2.220446049250313e-16	7.475182525181043
TRPV5	2.624984752657147	7.453943320811808	0.5755050723327466	8.949461021622053	9.206058318333366	2.220446049250313e-16	2.220446049250313e-16	3.9621791273162152
ZNF783	1.3890233143307422	1.5569836703892612	3.181357619533127	2.1311582348665863	1.3033117749280079	13.670259772717174	6.885688359533161	5.464293399626723
NOM1	3.628476527017312	2.220446049250313e-16	2.974138080417111	2.9794636404745507	9.13630111326152	4.335249137326269	11.11657442006282	1.8324296514966623
MYOM2	3.0191061737696305	2.220446049250313e-16	8.625056212987129	1.7919063865980291	3.9162925721400272	9.604152367676573	1.5099298539086288	7.864838645799647
PEBP4	0.029509189201223515	7.133004638344543	1.6037098679905273	8.682585440947467	2.220446049250313e-16	1.2196869138186517	11.373036042388147	2.9437785086345083
KIF13B	2.220446049250313e-16	4.7894258426074225	7.370794739151627	4.818647857417147	4.487637490185419	2.220446049250313e-16	6.705098708179698	5.395425139723489
GGH	2.9047908942993033	8.232623994475345	0.5712504157463636	6.757888444031852	11.846037085490465	2.220446049250313e-16	2.549259187228709	2.220446049250313e-16
VXN	4.607220960334515	6.666726398281481	2.8996823030501435	5.6059703953918625	2.239613563847364	1.9975928360610817	2.220446049250313e-16	9.798884337364715
UBE2W	2.220446049250313e-16	2.424574018714262	5.428054240707505	3.229641864264117	0.02800802584294182	14.397546346437268	1.2864632078860678	8.035093327790767
ZC2HC1A	3.0900162508423636	4.022229224811152	5.96275991047816	2.5750559011073406	4.651268642550068	2.220446049250313e-16	8.082069003114178	6.320006065795215
RALYL	0.8693580627178263	12.302055803345096	1.4338561060634456	1.949383250445874	3.477261688473476	4.949683697567023	6.908185621007114	2.220446049250313e-16
RIDA	1.8964693972800024	7.5737567971431226	2.220446049250313e-16	6.116824357892823	11.150234961022495	0.9842916045793713	2.220446049250313e-16	4.402629725924973
ATP6V1C1	2.220446049250313e-16	12.493658767902357	4.426823393850798	0.37481457149443376	1.4847742209680823	5.150204226460109	3.3747408537389636	4.035089406875566
EIF3E	1.6253574915809492	4.031094563256712	0.5519043480358974	12.657509812978766	6.836557185257456	0.5327978181161499	1.4851941801910087	5.76608314457749
MYC	1.5637145474393805	1.761591817938326	1.8904350036331012	5.251113546900541	6.953304447221134	2.08174243244123	8.125077529517691	6.583182033837793
CHRAC1	3.5804501029441163	2.2670289386451135	4.126408044471606	12.617429721431067	7.8065951432004015	0.1657510628631349	3.5548568174592305	1.188405890854586
THEM6	2.220446049250313e-16	8.105002238753585	2.480832514808066	2.220446049250313e-16	9.068167182510383	4.17918576896857	4.3557787024816115	3.932584725447687
LY6D	4.561219065337248	2.220446049250313e-16	8.068195317998601	9.483433470314822	6.497218314240898	2.220446049250313e-16	3.608669436289383	4.218579019380105
FOXD4	0.9084188839140507	1.6552486388353351	3.2405483676463316	9.755284187764193	0.6216799402485376	11.680778017140863	2.0795886357213114	5.483582607932869
KIAA2026	6.954514672383569	6.177317252592166	4.070183788449851	6.729008077631251	2.720457430805906	1.5891346695815698	2.015154613659006	5.017114326289523
TTC39B	2.4513907573098024	6.596830550912422	0.38333875722211097	1.6396562034034496	2.238331556220108	13.574417037079748	5.012948791263036	2.5133035357941536
CHMP5	1.1617038130056534	8.20427317913355	2.767350737547617	4.161226956902267	4.703794245785765	0.3108864865612828	2.9414094758722626	7.764292167133412
RPP25L	5.993962542963168	3.5172020410785336	5.281398445562427	9.656901771695614	8.565354676387468	0.4363714415734119	2.6255197086298727	2.220446049250313e-16
PIGO	1.7859651487534507	7.3460235631283535	3.404368624166711	2.220446049250313e-16	1.006301810562702	14.85455608498102	3.8337802224867157	2.1474778295004926
NPR2	1.4765593805833404	2.687025947837647	6.937343133751532	2.220446049250313e-16	1.8801842359405154	13.117458918473389	9.576111128780168	0.269453151816788
FBXO10	2.220446049250313e-16	3.586545028440676	5.632182797654696	5.0425139567010175	2.583164464993307	11.995184558949195	3.9637903838031585	2.0883216051065707
MAMDC2	3.3238732194859733	2.8675417974780704	3.9320729989288274	0.33269710035039246	2.220446049250313e-16	18.746938987160334	2.220446049250313e-16	7.0718447379750815
TRPM6	3.363208585407018	3.9847984542140935	2.220446049250313e-16	4.758264161076278	4.1450952781534625	8.175327289648743	11.103570514172429	2.220446049250313e-16
PCSK5	7.476927899115572	5.74557294807655	10.009068023965117	0.01272246590329873	6.813247702252427	5.85859178929312	0.20050578716592904	0.18235584889595557
DAPK1	2.4745850696557956	5.551277966351	6.306055565975163	5.189821144552798	4.817544841066046	0.22010536454598606	7.97055250018279	1.61870554965645
WNK2	2.357744126557237	1.1450616345436568	5.968870379069218	2.220446049250313e-16	10.533834340876512	5.065495911448139	8.986611182266051	1.1943137485714193
HSD17B3	2.220446049250313e-16	2.5506069252098915	9.647315317950607	9.892036728878544	5.1105530275547215	1.3414748061555368	2.174974995190734	3.6072075515479756
SLC35D2	5.666411611433118	8.957752955067258	7.321919794429565	6.532467984021769	2.3279497320387668	1.0555667034423215	1.217539079509372	1.436779251819646
TXN	1.488761237819759	2.5739112573945135	2.371377406269149	11.536807561474074	8.719148833961626	0.1397991164336463	2.220446049250313e-16	6.884917349254268
UGCG	0.5254641353590234	5.354166913179881	2.220446049250313e-16	7.943442845503777	7.84810516764892	2.0465123361267175	5.632500892809232	3.471099646102302
SLC31A2	8.916303801012301	3.9640513827585657	5.321741898516545	2.220446049250313e-16	6.09286726330208	7.317989624819173	2.220446049250313e-16	5.125711371260338
TEX53	0.8044962492320665	6.522860960299189	2.7293734656327997	6.296409399650779	11.705786226273071	1.0767616187939746	2.220446049250313e-16	3.164676090530737
PAPPA	4.947673903952075	3.298880114493844	1.5036074443768257	12.129235405447067	8.31902424879043	2.220446049250313e-16	2.220446049250313e-16	4.831639652242948
SLC25A25	2.220446049250313e-16	2.8739040617454172	2.362319883560449	6.326596133195141	7.528084450310322	5.0799764686415525	2.0343619121807133	7.318245269738716
PLPP7	1.4801650011972156	7.364596640847319	7.072695759258855	6.586872607788159	2.4354036400410948	2.220446049250313e-16	1.9871920875742917	6.2631419232561205
UCK1	3.052821968341115	7.000570913356567	1.7913307951747424	10.938090634691356	6.495068622400346	2.220446049250313e-16	0.752837762700262	3.4317011011917082
NTNG2	5.357192041730344	7.037380159169883	0.45552451323399623	4.3087135793999565	2.220446049250313e-16	10.042679792139737	7.640887613505026	0.6333686081172036
GRIN1	8.704980253068092	0.12400930665142873	1.9731975812259988	4.39361731433122	12.258364735960328	0.48184531729912417	7.891102636419152	1.2582514102756612
LRRC26	3.2172682845948226	5.922119295057174	3.8116158030630527	10.040661463579017	6.008104860287275	2.220446049250313e-16	1.6384812788886585	3.4627497732066894
ARRDC1	2.220446049250313e-16	0.11073128747418777	6.261817914887345	4.925767004879637	0.938919791475854	6.182955994352309	5.700914091200941	10.620541135590283
CCDC3	2.220446049250313e-16	6.767575626455878	0.29597867075580275	8.284158761571717	0.6571308728979965	4.142295576565421	3.236172662898749	9.100524770243018
DCLRE1C	5.066614080747041	3.321592760401364	5.031378248681866	7.267348207914255	5.640698261433738	2.220446049250313e-16	4.556431917889782	4.953033799993622
SKIDA1	1.9637163469340588	2.220446049250313e-16	5.886865129895098	4.724827677122991	5.617325548312555	12.770308192406826	5.494433609571168	0.20571919764391478
ENKUR	1.8682429214110023	8.71449240999926	4.1313653199358615	6.791140052655644	6.770379181119896	2.029484845185654	2.074863122969819	0.47607593855304486
ITGB1	3.758902189260808	2.220446049250313e-16	6.3730117552631	2.220446049250313e-16	4.646016046210916	13.252712511549614	9.283681722880395	0.2514159357695842
CUL2	3.033816573926786	5.855906446301361	3.042619772202538	14.180672281109533	5.322805698312557	2.04243682933696	0.1396007069552212	0.7291432488967047
FAM13C	5.976865564158748	3.4030833158877254	2.220446049250313e-16	3.421772700293713	6.616921234209968	9.065142141215919	7.162597789445635	0.4714241838604165
ANAPC16	3.2785811694949896	7.633921816032069	2.220446049250313e-16	0.02157004639307658	2.220446049250313e-16	14.848944583143233	4.633734333308142	4.1612902590205545
PLAU	2.9982944892613337	5.788829728349899	4.213986157918021	12.24027557508483	2.220446049250313e-16	1.8997283317360383	5.8328864066621975	1.8676815410025873
NUTM2D	3.2479872693592657	1.4990011795262657	4.034400917763088	4.22221837591074	3.094682656919466	12.591135048023638	7.909280651326496	2.220446049250313e-16
HTR7	2.220446049250313e-16	7.179709996571425	7.69168682597531	5.352946171977382	6.881326102280811	0.4835545124258447	4.620952052331372	0.6323605407833064
PPP1R3C	0.9022223267617341	6.305167048552926	5.367808956180892	9.595975109917608	3.5126842872024673	2.220446049250313e-16	2.085227335818523	5.334768955990818
CEP55	4.8098171828175476	2.853366843004606	2.220446049250313e-16	3.9068108722460835	0.950286611172193	11.01220286144691	11.039691995714511	2.026089300086855
CYP2C18	0.8268481507747246	3.1303160037695967	4.6937028882588585	13.741663031296994	6.0551629119515376	0.15762546447891612	2.2478352671702817	3.2334306831323705
ARHGAP19	1.2398326983382304	6.8831157633405144	0.8561127107835143	9.626199809708849	9.557643763794367	2.220446049250313e-16	2.4085483943020085	2.0816658265439667
MORN4	2.2332630271631086	2.6372768455371407	1.6333613249717982	3.159588053211078	4.868639871026714	9.987549741124194	3.418277948043916	6.749852231757522
DPCD	1.8335308872064402	6.844434397489797	4.097617285528166	3.2194694795098133	0.5621821467752506	7.663708846589534	9.597122117603263	0.528266072359667
PCGF6	0.6157698531859545	4.338116313993041	10.38650495773981	4.701532026207943	4.321031635790723	0.5965146413233979	4.447530032306396	4.4589474907371365
SH3PXD2A	2.1653942275564417	3.625970397732564	0.7123466480135128	2.220446049250313e-16	1.813732994298249	15.109253543916738	3.826574167824527	7.815845788473411
SORCS3	0.7284667369272417	3.668604243224909	7.4223405316153555	7.192181454521316	4.449415772743664	2.493361138147227	6.460505057330719	1.9679787952454193
SORCS1	0.824191473629092	10.068091986465394	2.9968986126116954	0.3033365549964131	2.5314998436053058	5.745473090983028	5.81908097254994	3.8521897081188285
TDRD1	2.0272982955553185	2.894146090880227	5.397015166239653	2.220446049250313e-16	3.740945119902097	11.91061787007747	9.03401728118087	0.8330849626683987
VAX1	5.162843532891592	2.87119944119004	0.02098859915635476	3.2072178681888435	5.811110079546678	8.064793763382742	8.624774598784633	2.1492330222243634
EDRF1	2.2484269714173815	3.0642239659668586	7.991963976990231	10.435268880155808	1.4506476944855446	2.220446049250313e-16	9.101800610499893	1.1928470987812863
ADAM12	4.004533004062818	1.7427217168936018	4.844011570975484	11.705651812102937	4.64306949574956	2.220446049250313e-16	1.60588959255427	6.777708351339487
TUBGCP2	6.686476224061811	1.3526153332234472	2.220446049250313e-16	0.7659087842941372	11.77939914058177	5.8039924273853565	9.985912294577865	2.220446049250313e-16
TSPAN32	1.3932265821680234	6.895954374926001	0.061077165598762306	0.3299492368782859	3.3886097344345742	16.725030714587525	1.3358485871316983	3.6795534561743324
SMPD1	2.220446049250313e-16	4.45292671545277	5.740901345871894	9.163164336320248	8.332372705974871	1.4721121145229246	4.789286995030155	2.220446049250313e-16
GALNT18	4.060583767662734	4.809907292066642	10.853888077810966	1.3248062934341136	3.69678582327594	2.2708499115526024	1.710463275749067	6.175989498102471
KCNJ11	1.3190710691901226	4.632318818445814	4.125230426357747	4.251485360750861	9.732671174934097	1.6887917557834018	2.220446049250313e-16	7.376641094329908
GTF2H1	1.4141254004332695	7.267203781442847	0.38205823797060035	2.1618958082380715	5.296247905695305	5.966550627787316	7.137366465792793	3.3197670304707922
LDHA	1.5406728769874067	7.643001281312383	1.9830050435964517	0.6984059398252711	4.844122752692336	7.565278953144852	0.8729852808498508	7.493854973911123
LDHAL6A	0.8360362215075179	9.945704772370084	7.875322938188766	2.220446049250313e-16	0.15608142132254255	1.5663748267659474	6.5405458392125695	5.45828322466383
