ID	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
10101327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10101589	0.03444624168277407	0.03444624168278092	0.03444624168279677	0.03445597274134946	0.03445597274135277	0.034455972741353896	0.034446241682783714	0.03445597274135404	0.03438731855363144	0.034455972741355284	0.03444624168278764	0.034387318553636	0.034455972741358476	0.0344462416827577	0.03444624168277724	0.03445597274136481	0.034455972741353535	0.034387318553619754	0.03438731855362026	0.03445597274135328	0.03438731855363181	0.03444624168280096	0.034455972741370015	0.03444624168278397	0.034387318553622925	0.03444624168277065	0.03444624168277371	0.034446241682799944	0.03444624168277851
10221262	0.10734428925563363	0.10734428925563363	0.10734428925562801	0.10733455814368124	0.10733455814367997	0.10733455814368148	0.1073442892556293	0.1073345581436792	0.1076845713429275	0.1073345581436802	0.1073442892556298	0.10768457134293123	0.10733455814367793	0.10734428925564281	0.1073442892556339	0.10733455814367587	0.10733455814367997	0.10768457134293674	0.10768457134293394	0.10733455814367947	0.10768457134292872	0.10734428925562647	0.1073345581436741	0.10734428925563033	0.10768457134293492	0.10734428925563594	0.10734428925563212	0.10734428925562546	0.10734428925563262
10222853	0.0164516276377309	0.016451627637735982	0.01645162763775874	0.016472441451477225	0.016472441451480278	0.016472441451483195	0.01645162763774336	0.016472441451484094	0.016664673284068603	0.016472441451488153	0.016451627637748063	0.016664673284076194	0.01647244145149032	0.016451627637705083	0.01645162763773306	0.01647244145149896	0.016472441451482824	0.016664673284053633	0.016664673284055416	0.01647244145148435	0.016664673284074054	0.01645162763776421	0.016472441451505955	0.01645162763774158	0.016664673284060866	0.01645162763772594	0.016451627637726705	0.016451627637763703	0.01645162763773993
10248033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10435090	0.0076494521985530604	0.0076494521985621886	0.007649452198584662	0.007646357584259731	0.007646357584262785	0.007646357584264676	0.007649452198568042	0.0076463575842666024	0.0076356231888446684	0.007646357584270895	0.007649452198571716	0.0076356231888487095	0.007646357584273838	0.007649452198526514	0.007649452198556479	0.007646357584282967	0.007646357584264567	0.007635623188826116	0.007635623188827389	0.007646357584266348	0.00763562318884758	0.007649452198591644	0.007646357584291731	0.007649452198566261	0.007635623188832847	0.007649452198547351	0.007649452198550405	0.007649452198592153	0.00764945219856106
10684501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11157783	0.1260446221895615	0.12604462218955778	0.12604462218954685	0.12604000843061666	0.12604000843061844	0.12604000843061403	0.126044622189556	0.1260400084306146	0.126050037030879	0.1260400084306132	0.1260446221895521	0.12605003703087986	0.12604000843061097	0.12604462218957418	0.12604462218956117	0.1260400084306065	0.1260400084306169	0.12605003703089215	0.12605003703089088	0.12604000843061638	0.1260500370308825	0.12604462218954296	0.12604000843060362	0.12604462218955675	0.1260500370308875	0.12604462218956514	0.1260446221895636	0.12604462218954296	0.12604462218955734
11319389	0.008673771161447902	0.00867377116146271	0.00867377116148263	0.008674860295990953	0.008674860295991717	0.008674860295997084	0.008673771161461438	0.008674860295991462	0.008545223718186404	0.008674860296003468	0.008673771161467822	0.008545223718197418	0.008674860295996319	0.008673771161427727	0.008673771161454034	0.008674860296009345	0.00867486029598968	0.008545223718170552	0.00854522371817208	0.008674860295990953	0.008545223718193311	0.00867377116148927	0.008674860296017002	0.00867377116146322	0.00854522371817746	0.008673771161443808	0.008673771161443808	0.008673771161490033	0.008673771161456324
11326252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11327005	0.03449492968320381	0.03449492968321064	0.034494929683225976	0.034504772651303216	0.034504772651302196	0.03450477265130561	0.034494929683213695	0.034504772651303466	0.034680169964273484	0.034504772651309024	0.03449492968321736	0.03468016996427596	0.03450477265130866	0.034494929683188714	0.03449492968320722	0.03450477265131651	0.03450477265130398	0.03468016996426032	0.03468016996426312	0.03450477265130398	0.03468016996427434	0.03449492968323016	0.03450477265132222	0.03449492968321319	0.03468016996426474	0.034494929683200136	0.034494929683202676	0.03449492968323041	0.03449492968320951
11345331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11392518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11413170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11453772	0.031884406889780746	0.031884406889785735	0.031884406889803776	0.03184716242584716	0.031847162425847675	0.03184716242584928	0.031884406889790315	0.031847162425854544	0.031703447157736674	0.031847162425851644	0.03188440688979319	0.03170344715773634	0.03184716242585946	0.0318844068897627	0.03188440688978439	0.03184716242586674	0.03184716242585276	0.03170344715771943	0.03170344715772274	0.03184716242585378	0.03170344715773447	0.03188440688980818	0.03184716242587217	0.03188440688978879	0.03170344715772487	0.0318844068897766	0.03188440688977812	0.03188440688980716	0.03188440688978744
11606935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11616707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11619606	0.09221787572995457	0.09221787572995155	0.09221787572995312	0.09222404153909036	0.09222404153909113	0.09222404153909036	0.09221787572995487	0.09222404153908985	0.09174840703234333	0.09222404153908988	0.09221787572995283	0.09174840703234062	0.09222404153908985	0.09221787572995835	0.09221787572995357	0.09222404153908785	0.09222404153909138	0.09174840703234272	0.09174840703234272	0.09222404153909113	0.09174840703234234	0.09221787572995109	0.09222404153908939	0.09221787572995384	0.0917484070323415	0.09221787572995481	0.09221787572995914	0.09221787572995237	0.09221787572995485
11652071	0.046753196665836674	0.0467531966658376	0.04675319666585234	0.04677273999854825	0.046772739998548	0.046772739998550104	0.046753196665841414	0.04677273999855054	0.046444376733116965	0.0467727399985535	0.04675319666584607	0.04644437673311539	0.04677273999855367	0.046753196665821416	0.04675319666583676	0.0467727399985607	0.04677273999855156	0.04644437673310403	0.046444376733107084	0.046772739998551305	0.04644437673311707	0.04675319666585522	0.046772739998565356	0.04675319666584167	0.04644437673310694	0.04675319666583201	0.046753196665833795	0.04675319666585522	0.0467531966658393
1243685	0.07587394753505024	0.07587394753505154	0.07587394753505576	0.07588980582119714	0.07588980582119764	0.0758898058211993	0.07587394753505688	0.07588980582119764	0.07590025077757567	0.0758898058211979	0.07587394753505472	0.07590025077757619	0.07588980582119853	0.07587394753504881	0.07587394753505114	0.07588980582119856	0.07588980582119764	0.07590025077757184	0.07590025077757083	0.07588980582119714	0.07590025077757147	0.07587394753505615	0.07588980582120175	0.07587394753505586	0.07590025077757427	0.07587394753505214	0.07587394753505342	0.0758739475350587	0.07587394753505242
14498577	0.13003425302659627	0.1300342530265906	0.13003425302657662	0.1300267592473268	0.13002675924732554	0.1300267592473246	0.13003425302658986	0.1300267592473268	0.13007565885687036	0.13002675924732088	0.13003425302658483	0.13007565885686162	0.13002675924732332	0.1300342530266087	0.13003425302659333	0.13002675924731563	0.13002675924732707	0.13007565885687605	0.13007565885687428	0.13002675924732654	0.1300756588568618	0.13003425302657468	0.13002675924731188	0.13003425302658858	0.13007565885687156	0.1300342530265982	0.130034253026599	0.13003425302657215	0.1300342530265923
14641578	0.036105863062084825	0.036105863062091896	0.036105863062107585	0.03612801028822543	0.03612801028822594	0.03612801028822819	0.03610586306209367	0.03612801028822721	0.03620162434111366	0.03612801028823096	0.03610586306209695	0.03620162434111791	0.036128010288230226	0.036105863062070656	0.036105863062088614	0.0361280102882373	0.03612801028822441	0.036201624341101774	0.036201624341101774	0.03612801028822543	0.03620162434111311	0.03610586306211112	0.03612801028824108	0.036105863062093166	0.03620162434110479	0.03610586306208129	0.03610586306208587	0.0361058630621101	0.036105863062089634
15387421	0.0299369363775654	0.029936936377570975	0.029936936377588753	0.029961230690001436	0.029961230690004236	0.029961230690006762	0.02993693637757403	0.029961230690007036	0.029735507613579015	0.02996123069001082	0.029936936377577324	0.029735507613581826	0.02996123069001185	0.029936936377547362	0.02993693637756895	0.029961230690018444	0.02996123069000449	0.02973550761356297	0.02973550761356577	0.029961230690005506	0.029735507613578	0.029936936377592815	0.029961230690024283	0.02993693637757479	0.029735507613567556	0.029936936377560064	0.029936936377560574	0.02993693637759307	0.029936936377570222
20112377	0.07825149143190888	0.07825149143191333	0.0782514914319144	0.07825600842763969	0.07825600842763843	0.07825600842763962	0.07825149143191282	0.07825600842763614	0.07851275117958459	0.07825600842764108	0.07825149143191122	0.07851275117958618	0.07825600842763708	0.07825149143190806	0.07825149143191111	0.07825600842764051	0.07825600842763766	0.07851275117958324	0.07851275117958349	0.07825600842763639	0.0785127511795855	0.0782514914319151	0.0782560084276412	0.07825149143191028	0.07851275117958341	0.07825149143190895	0.07825149143191072	0.07825149143191433	0.07825149143190932
20120255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20124619	0.1740779269717887	0.174077926971774	0.17407792697175178	0.1740948237232725	0.17409482372327048	0.17409482372326526	0.17407792697177374	0.17409482372327176	0.1744500051395241	0.17409482372325955	0.17407792697176724	0.17445000513951386	0.174094823723266	0.1740779269718142	0.17407792697178096	0.1740948237232513	0.17409482372327328	0.1744500051395417	0.17445000513954093	0.17409482372327148	0.17445000513951656	0.17407792697174454	0.1740948237232433	0.17407792697177246	0.17445000513953393	0.17407792697179517	0.1740779269717916	0.17407792697174226	0.17407792697178046
20139562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20147440	0.09835841736821847	0.09835841736821949	0.0983584173682154	0.09835665151708949	0.09835665151708949	0.0983566515170905	0.09835841736821796	0.09835665151708771	0.09835165750174742	0.09835665151709279	0.09835841736821642	0.09835165750174893	0.09835665151708566	0.09835841736822382	0.09835841736821975	0.09835665151708489	0.09835665151708695	0.09835165750174997	0.0983516575017515	0.09835665151708643	0.09835165750174868	0.09835841736821489	0.09835665151708337	0.09835841736821822	0.0983516575017515	0.09835841736822051	0.09835841736822305	0.0983584173682144	0.09835841736821643
20152393	0.0	0.0	0.0	0.002709583727870357	0.0027095837278723932	0.0027095837278762335	0.0	0.0027095837278746835	0.0028960716954250214	0.0027095837278813466	0.0	0.0028960716954301276	0.002709583727881578	0.0	0.0	0.0027095837278918043	0.002709583727872648	0.0028960716954041306	0.0028960716954069313	0.0027095837278741748	0.0028960716954260467	0.0	0.002709583727901753	0.0	0.0028960716954112664	0.0	0.0	0.0	0.0
20156469	0.1893390902306939	0.18933909023067988	0.18933909023065223	0.1893339767579604	0.18933397675796118	0.18933397675795569	0.18933909023067863	0.18933397675795685	0.1893005475639014	0.18933397675794816	0.1893390902306703	0.18930054756388942	0.18933397675794703	0.18933909023072484	0.1893390902306874	0.189333976757932	0.18933397675795915	0.18930054756392561	0.18930054756392053	0.18933397675795635	0.18930054756389514	0.18933909023064166	0.18933397675792218	0.1893390902306781	0.1893005475639143	0.1893390902307032	0.18933909023069861	0.18933909023064294	0.18933909023068385
20173942	0.048118033045535746	0.048118033045544836	0.04811803304555465	0.048123984247803994	0.04812398424780552	0.04812398424780981	0.0481180330455428	0.048123984247801704	0.047737188660344584	0.04812398424781283	0.04811803304554632	0.04773718866035348	0.04812398424780624	0.048118033045528225	0.04811803304553953	0.048123984247812786	0.04812398424780196	0.047737188660339255	0.04773718866033976	0.04812398424780222	0.04773718866034916	0.04811803304555843	0.048123984247815804	0.04811803304554433	0.047737188660342815	0.04811803304553349	0.04811803304553324	0.048118033045557666	0.048118033045538765
20185860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20187042	0.031242185295320732	0.031242185295335755	0.03124218529534811	0.03125195450976177	0.03125195450976279	0.03125195450976648	0.03124218529532914	0.03125195450975846	0.03140368919272006	0.03125195450977094	0.031242185295336393	0.031403689192733786	0.03125195450976165	0.03124218529530888	0.03124218529532926	0.031251954509774124	0.03125195450975898	0.031403689192711935	0.03140368919271041	0.03125195450975872	0.03140368919272654	0.03124218529535435	0.03125195450977909	0.03124218529533219	0.03140368919271791	0.031242185295316017	0.03124218529531678	0.031242185295352824	0.03124218529532519
20195344	0.06220554180779758	0.06220554180780223	0.062205541807808684	0.06220326384611151	0.06220326384611125	0.06220326384611306	0.062205541807802994	0.06220326384611278	0.06198767950465837	0.06220326384611513	0.062205541807804035	0.061987679504654135	0.062203263846115096	0.06220554180779137	0.06220554180779939	0.062203263846118476	0.06220326384611253	0.061987679504647064	0.06198767950464885	0.062203263846111766	0.061987679504654336	0.062205541807812535	0.06220326384612233	0.06220554180780274	0.06198767950465145	0.06220554180779628	0.06220554180779602	0.06220554180780973	0.06220554180780041
20197364	0.08983023586645264	0.08983023586645614	0.08983023586645347	0.08984074449114515	0.08984074449114643	0.08984074449114637	0.08983023586645308	0.08984074449114515	0.0895473455478627	0.08984074449114507	0.08983023586645227	0.08954734554786853	0.08984074449114383	0.08983023586645834	0.08983023586645439	0.08984074449114274	0.08984074449114311	0.08954734554786757	0.08954734554786681	0.08984074449114311	0.08954734554786675	0.08983023586645394	0.08984074449114372	0.08983023586645333	0.08954734554786833	0.08983023586645421	0.08983023586645522	0.08983023586645293	0.0898302358664526
20204538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20214850	0.15292375300326658	0.15292375300325498	0.1529237530032402	0.15292866874162728	0.15292866874162753	0.15292866874162286	0.15292375300325725	0.15292866874162525	0.15327414916280307	0.15292866874161845	0.15292375300324929	0.15327414916279317	0.15292866874162056	0.15292375300328617	0.1529237530032627	0.15292866874160718	0.15292866874162472	0.15327414916281426	0.15327414916281323	0.15292866874162525	0.15327414916279558	0.15292375300323455	0.15292866874160227	0.152923753003256	0.1532741491628078	0.15292375300327202	0.15292375300327202	0.15292375300323327	0.15292375300326166
20232474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20251553	0.027921858936431312	0.02792185893644156	0.027921858936457055	0.02790511121539838	0.02790511121540067	0.027905111215401845	0.027921858936441814	0.027905111215402453	0.02777577155313523	0.027905111215406845	0.027921858936447573	0.02777577155314143	0.027905111215407445	0.027921858936412504	0.027921858936436818	0.02790511121541464	0.027905111215401433	0.02777577155312241	0.02777577155312572	0.027905111215401433	0.02777577155313871	0.027921858936462308	0.02790511121542015	0.027921858936441814	0.027775771553127424	0.02792185893642759	0.0279218589364253	0.027921858936461035	0.027921858936436308
20252720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20254902	0.08318303978793179	0.08318303978793387	0.08318303978793394	0.08318114427478128	0.08318114427478103	0.08318114427477977	0.08318303978793286	0.08318114427478128	0.08323959907577219	0.08318114427478004	0.08318303978793364	0.08323959907577706	0.08318114427478232	0.08318303978793147	0.0831830397879336	0.08318114427478389	0.08318114427478204	0.08323959907577395	0.08323959907577319	0.0831811442747818	0.08323959907577627	0.08318303978793422	0.08318114427478417	0.08318303978793387	0.0832395990757755	0.08318303978793355	0.08318303978792897	0.08318303978793422	0.08318303978793334
20260284	0.05634056208065693	0.05634056208066258	0.056340562080671557	0.056341535397612164	0.056341535397613184	0.05634153539761371	0.0563405620806636	0.05634153539761496	0.056221568414584616	0.05634153539761602	0.05634056208066616	0.05622156841459308	0.05634153539761753	0.056340562080647694	0.05634056208066052	0.05634153539762139	0.05634153539761522	0.05622156841458176	0.0562215684145815	0.05634153539761496	0.05622156841459076	0.05634056208067463	0.05634153539762498	0.056340562080665124	0.05622156841458612	0.05634056208065665	0.056340562080655125	0.056340562080675144	0.05634056208066052
20267709	0.04885536522457092	0.0488553652245776	0.048855365224587215	0.048861645203913576	0.04886164520391383	0.04886164520391805	0.04885536522457836	0.04886164520391536	0.04854016746697819	0.048861645203920244	0.04885536522458029	0.04854016746697957	0.04886164520391907	0.048855365224559515	0.048855365224573115	0.04886164520392345	0.048861645203913576	0.048540167466969174	0.04854016746696969	0.04886164520391409	0.04854016746697811	0.04885536522459043	0.04886164520392691	0.048855365224577854	0.04854016746697165	0.048855365224567716	0.04885536522456695	0.04885536522459043	0.04885536522457337
20271359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20275399	0.028860088457399295	0.0288600884574076	0.028860088457425402	0.0288572106334902	0.028857210633490452	0.0288572106334946	0.028860088457408874	0.028857210633491726	0.028866767053431382	0.028857210633497485	0.028860088457414806	0.028866767053437138	0.0288572106334974	0.028860088457383273	0.028860088457404977	0.028857210633506727	0.028857210633492746	0.028866767053416457	0.02886676705341926	0.02885721063349249	0.028866767053434005	0.028860088457429302	0.02885721063351266	0.02886008845740913	0.028866767053421886	0.02886008845739438	0.028860088457394635	0.02886008845742981	0.028860088457404977
20299973	0.06728831894016021	0.06728831894016782	0.06728831894017118	0.06730583046373506	0.06730583046373506	0.06730583046373695	0.06728831894016475	0.06730583046373582	0.06712596775973802	0.06730583046373909	0.06728831894016689	0.06712596775974487	0.0673058304637372	0.06728831894015862	0.06728831894016389	0.06730583046374021	0.06730583046373481	0.06712596775973702	0.06712596775973753	0.06730583046373506	0.06712596775974373	0.06728831894017281	0.06730583046374133	0.06728831894016551	0.06712596775973867	0.0672883189401601	0.06728831894015934	0.06728831894017205	0.06728831894016185
20358955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20376029	0.17753989955259103	0.17753989955258412	0.17753989955255414	0.1775393286791465	0.17753932867914396	0.17753932867914202	0.17753989955257443	0.17753932867914116	0.1776463452351799	0.17753932867913602	0.17753989955256944	0.17764634523517955	0.17753932867913336	0.1775398995526197	0.17753989955258706	0.1775393286791206	0.17753932867914243	0.17764634523520745	0.17764634523520365	0.1775393286791409	0.17764634523518097	0.17753989955254662	0.17753932867911204	0.17753989955257496	0.17764634523519787	0.17753989955259675	0.17753989955259447	0.1775398995525451	0.1775398995525807
