	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
20922259	0.0053889745731258275	0.00955715911618844	0.0	0.00460573656001254	0.005477036972823587	0.009090378880306992	0.0	0.0	0.0	0.015496214500506117	0.0	0.008797193020540148	0.015561409278195841	0.0	0.02715605047334842	0.0	0.01186012846549884	0.00292792640577976	0.0	0.018821800267087966
20925996	0.011926586614941814	0.016509415582624982	0.000692883949929478	0.008361660616018847	0.0	0.0	0.0026328971650522994	0.020736743093105973	0.003906673123985764	0.0033678649477724937	0.0	0.0	0.008253774328530838	0.02618134504923032	2.4754536175797395e-05	0.019115189475213328	0.0	0.003668744623396127	0.0	0.0
20933324	0.007666914020703672	0.01506691438687428	0.0	0.010605338358417331	0.007614779825105573	0.006314930926108659	0.012589246172358204	0.0	0.0179402171107056	0.0	0.0028216697868286883	0.004476960333307556	0.0073451342825777725	0.007339497720388206	0.009161949824292161	0.0030531625704637256	0.0	0.0	0.0031876219630872504	0.005776428969111566
20946545	0.0	0.0	0.0	0.0	0.0	0.0036169296505294173	0.003936850804530503	0.00842062519099116	0.0	0.0	0.0	0.0	0.0005681472972907306	0.0	0.0	0.0	0.0	0.0	0.17562955944074574	0.0
20964295	0.0010526080806924035	0.0	0.0011056653719150582	0.013681387867668367	0.007814376262370009	0.03175979306170717	0.0	0.0	0.016793045591507384	0.002599876435925421	0.017770166844872284	0.0005195035514123579	0.0	0.0	0.0	0.0	0.004211824698368977	0.0	0.0018348788796669437	0.006544390744291637
20989910	0.0028696440179749993	0.0032079201491505265	0.0	0.0	0.0032514385948255527	0.005483003997545402	0.028164577371709562	0.011568774766960794	0.015818617869752166	0.011072548211285426	0.01577446129297609	0.0	0.012001642219229355	0.0	0.0	0.00026692256632907717	0.0	0.0	0.0	0.01511595064758729
21000180	0.0	0.0	0.0	0.003066359000625886	0.00555002795768007	0.0002835472312123129	0.004330128056579904	0.011386746149402681	0.01628788867993352	0.0005252157216673964	0.010331048158741406	0.03361087292296209	0.0	0.0	0.011406124550643219	0.012571411628481691	0.0055554179090719765	0.0	0.0	0.003962923305515639
21000630	0.0	0.0	0.015333012872852778	0.05199224560690873	0.0	0.006885403695423775	0.0	0.0	0.004481306882255838	0.0	0.007166792526667966	0.0	0.0	0.028385260225815997	0.0	0.0	0.0	0.0	0.0015591901941596827	0.0
21002524	0.001079414013799476	0.008373582478476808	0.0	0.0004699120719784781	0.007144711713034546	0.020243116655177504	0.019642846178555953	0.006663637193875424	3.7223409071163424e-05	0.010302448899001417	0.009978347377668192	0.0	0.007949082231870448	0.0	0.0	0.007981490827291916	0.0010649764880482839	0.0	0.0030722839593542457	0.023277129659093163
21125782	0.019720153109741685	0.022288982418698054	0.002466744587483128	0.0	0.01881600771991633	0.0	0.005041626584535311	0.00872116749424436	0.0	0.0	0.0	0.00325153350817604	0.013290718317733945	0.014800035476952874	0.0043748139100552004	0.0	0.02120564549199909	0.0010972476365588015	0.0	0.013431647573529017
21176459	0.009224353108457099	0.0	0.003185472526615665	0.0	0.0	0.0	0.034409724818396124	2.229482131251563e-05	0.042042503025652996	0.004365952590133256	0.016508155918589854	0.0	0.003109414277555309	0.0	0.0	0.0011907313445487094	0.0	0.0	0.008049853422367768	0.0
21183160	0.0	0.0	0.000238724856909969	0.0002193747976223735	0.024506243441710554	0.00332774938642256	0.0	0.0	0.009488389299499085	0.0	0.0	0.034747942766061475	0.0	0.012043331842757818	0.0	0.005324248594511317	0.039904808944072806	0.0	0.0050599430306464055	0.002789300560948206
21189544	0.0	0.0	0.019908811375036244	0.0	0.0	0.003185295084800849	0.015009490454667991	0.004835928281639195	0.047269054753013025	0.0	0.0	0.0	0.0	0.007584939515824359	0.0	0.022417289523778576	0.0	0.0	0.0	0.0
21274280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034564730968873482	0.012663336473374254	0.0	0.001667331806869442	0.0	0.0	0.0	0.0	0.022735482945870654	0.0	0.0	0.13063982644067432	0.0
21293107	0.002705184590818257	0.0	0.0	0.00033961992814922825	0.01584045245253719	0.01229594932058602	0.0017645575994120226	0.0	0.005613377306632216	0.00296857529654629	0.009248041830593237	0.03188559923927587	0.0	0.007863968713997433	0.0	0.011203759546613302	0.0	0.024059428509049453	0.0	0.0
21362537	0.0	0.0	0.0	0.0	0.0	0.021834340932601667	0.002769560128086109	0.0037811549404069946	0.033274795304381356	0.0008376054895090552	0.01871881731919317	0.0	0.005581727441145344	0.005441992857619059	0.0	0.011294999587683822	0.0	0.0	0.0	0.0
21402304	0.014525526038616121	0.014253355856870964	0.012821995289569194	0.010098256816879654	0.004428868629171566	0.0005498718393796111	0.00557211500812707	0.003046556380741813	0.0037656975530267534	0.0	0.00015230317815687137	0.017345760066983927	0.006464672195756908	0.014612736272407438	0.0031762368703528595	0.012817197241357882	0.0	0.0	0.002362260027366303	0.0070209762578667
21413181	0.0	0.0	0.0	0.0	0.0	0.0184890650261849	0.0	0.0	0.0	0.0	0.022196041366043806	0.07391998476009823	0.0	0.0	0.0	0.0	0.0	0.0010879451089080873	0.0	0.0
22789958	0.02503092343353411	0.015179672074328236	0.0	0.0	0.021681715075422454	0.0	0.01199298033866328	0.0	0.0	0.0	0.0	0.00124153267347624	0.011211350248792006	0.0	0.009788265266688467	0.0	0.04302974516860609	0.004756646406493165	0.0	0.03542495287112689
26631069	0.011781191239758982	0.009677295806528105	0.006289670560237049	0.00808384424164797	0.019079842709906283	0.0024186966336569604	0.004516968351605003	0.00047104371886685215	0.003946095620791076	0.0	0.0014764340998762054	0.0030715821367789335	0.009952887086457864	0.020228408002920382	0.013051184924416771	0.0	0.008108864623938672	5.707168890496705e-06	0.0007296199897679398	0.018956564411673826
27481601	0.0005761389503670289	0.0008500575070431893	0.03619779587607797	0.0	0.0	0.0	0.00405151793098377	0.0	0.0	0.0	0.0	0.0	0.0	0.010435921838923593	0.016954415659615783	0.05630472158564989	0.0	0.0	0.0	0.0
35941263	0.013394176272667	0.023489743614126073	0.014069016660597719	0.005390490887955328	0.0	0.0	0.0	0.0	0.010077437938888392	0.008439571428674915	0.0	0.0	0.0	0.005645816251967267	0.019308437180861657	0.0193668242671216	0.0	0.0	0.0	0.0
36379623	0.013508894931049968	0.0	0.01197850993590122	0.022038841925514717	0.0	0.0012196768136255272	0.0	0.019518557681647057	0.010100398254440349	0.013715024827924808	0.00347166029449288	0.0008501635670523918	0.0	0.0	0.0	0.012309262248707795	0.012040469816494308	0.0	0.0015000407072876213	0.0
39800111	0.01197025443789623	0.007103482518669046	0.010894341853777724	0.013089973908928161	0.02650943717271993	0.01277639958683679	0.0	0.0	0.0	0.003885589574413578	0.0	0.0	0.007085958136134294	0.023258714991467002	0.0	0.003537572668242701	0.0	0.0	0.005936663972352839	0.0
43485807	0.017553508799374406	0.007612614505167114	0.014420220623646514	0.01991603606911532	0.0002199664191153248	0.0	0.011132380671824154	0.018995103076593085	0.0019429610843735615	0.00849243232099897	0.004612606662906132	0.012823521753759833	0.0	0.0	0.0	0.0007322644003948745	0.013071882901804296	0.003532741939850386	0.0	0.009048746054123978
44019405	0.008828465854105764	0.012992176415517651	0.015632710096747018	0.0	0.014708013452717791	0.01494418276039546	0.0023563005579046083	0.0123319578057257	0.0	0.00416840789303634	0.0	0.0	0.0	0.023470367322832926	0.006095654281839194	0.0031167590264777815	0.008535272668540395	0.0	0.0	0.0013197507034799132
4576591	0.008405116089012956	0.000975606086282928	0.0	0.0073501743068290605	0.02072681693581975	0.0	0.014017341987788439	0.0	0.008294774084940197	0.0	0.008172216080326526	0.02284267245202296	0.0	0.010292056605051784	0.0020343579947535474	0.0	0.00022453296946871033	0.00944824432551181	0.0027602823447978888	0.021138456772338998
46000440	0.0	0.0	0.0	0.0020567465918583804	0.0	0.0	0.0	0.0	0.0	0.0	0.0013207333385339653	0.0006821028595195448	0.03214650673450304	0.0	0.0020796954880280996	0.0	0.005396165979475858	0.0	0.0870033457695356	0.06086894890022312
46369736	0.010873648444325567	0.0060919418629506224	0.04664879194831902	0.006869824649291181	0.002511325341144352	0.0	0.0	0.01725257897079574	0.002738179615624415	0.0	0.0	0.0	0.0	0.0	0.021963174188281462	0.0	0.0	0.0	0.0	0.018569776031904104
46547648	0.0170873395932241	0.0	0.017933948208196514	0.0	0.03353731457428087	0.0	0.0	0.00791423556308076	0.0	0.0	0.009617725954232641	0.0	0.0	0.018823597965161268	0.0	0.0	0.01452903142725073	0.0	0.0054051783546408055	0.0
50100770	0.027206378116879655	0.006534168075066011	0.008913217524806996	0.00470207058995171	0.007693630347684595	0.0	0.014469491127110785	0.0	0.0	0.0	0.0011572064970622705	0.011207623188896223	0.0	0.008878682500341744	0.0	0.018178504240453176	0.015053333845599412	0.0	0.01698554765074638	0.0
50102376	0.012032714906129708	0.0	0.03253686714385624	0.00349738393997575	0.006900920431717945	0.0015079542722034466	0.0	0.008423942206389758	0.0	0.03049411106680798	0.0	0.0048104718443802855	0.009672402307063455	0.0	0.0	0.0	0.013476124404493752	0.019480043418327462	0.0	0.0
50104008	0.0	0.0	0.0	0.0	0.0	0.0033684914866422577	0.0	0.0	0.008498782687327644	0.0004992839989134823	0.00010534519080215389	0.0	0.0	0.0	0.009441571107945378	0.0006652029691255507	0.09055809510875273	0.0	0.052309662333042496	0.0
50104134	0.0006789801039115257	0.0	0.013435323322879753	0.018177461026653706	0.02077387511255247	0.0	0.0	0.009533247450591314	0.0	0.0	0.0	0.003348315305400709	0.015508626725966108	0.0	0.0	0.0	0.0066737507085438234	0.07774222917964069	0.0	0.0
50104846	0.009537388041030319	0.01290707136208803	0.008737930332234588	0.011647608823991833	0.0014711358592481992	0.002828505459399701	0.0	0.016395351886692566	0.002178704834500904	0.007910368453848996	0.0	0.01806397292573032	0.009641374824666636	0.005372096971128509	0.014029398842899889	0.0	0.0	0.0	0.001973988975881017	0.020682796521616132
50106442	0.009786182855648324	0.0	0.0	0.006439606698566086	0.01138949365095725	0.010720588029971959	0.001345557726320878	0.0019682618000326107	0.0	0.01674062626717856	0.004138563783079216	0.010703686514234366	0.003863938184277094	0.007459076471145234	0.018547949725064503	0.004686628080376166	0.0	0.0049025210141874975	0.0	0.018057042690955802
50106730	0.0	0.009979060885106052	0.0	0.0	0.007765962752155893	0.0033622237763834173	0.0	0.031872578835329436	0.0089732418244572	0.0	0.006515536593936226	0.01752085652654232	0.023892581668205598	0.0019090311464116394	0.005686173144511416	0.0	0.006405160903199036	0.0	0.0	0.0
50107871	0.005025737733669455	0.009625525914583934	0.028393129723145328	0.00846563647648602	0.0	0.0	0.004528900965289844	0.022087504169314837	0.014761466432637553	0.0	0.0	0.007301390738133176	0.0	0.006935394271592476	0.01402674157258657	0.004083791925193543	0.0	0.0	0.0	0.0
50108462	0.008113862754944318	0.013461125265924016	0.004285852212912608	0.010827227785596184	0.0	0.009772921168026558	0.0	0.0	0.0	0.00023012266070961403	0.008696008085211706	0.00987105584390262	0.004817990848827381	0.01588166157507872	0.0020965963286246328	0.020555924093432452	0.0	0.008652906828390036	0.0	0.0
50108750	0.0	0.014275652866182181	0.0	0.0	0.0236939266131136	0.022779696731658288	0.0	0.0	0.0024357965058500195	0.0	0.0	0.0	0.0	0.011998652534023263	0.014492765348334474	0.006962885826844982	0.0	0.018323699449373097	0.0	0.0040003275207815756
50108912	0.0	0.0	0.0	0.008790691645641583	0.003062136317265511	0.010031594708688227	0.0	0.0	0.0	0.0	0.0225310595326791	0.0015899599689403058	0.02587368482137603	0.0	0.0	0.0	0.0	0.08605829849820151	0.0008998471527446459	0.0
50109215	0.001886124748528537	0.0	0.007026203925546212	0.019656021416216578	0.0	0.0028682760489962713	0.01811607049529502	0.003329108863949363	0.004611698194386492	0.00910978616808344	0.009638341912161497	0.003990666318793009	0.025335228845981304	0.0	0.0032521305999581008	0.002773824473088685	0.0	0.0	0.016190636880930788	0.004091050488105675
50109927	0.0	0.0	0.0	0.0	0.0	0.0	0.0053178392089827005	0.0	0.0	0.051901858133691275	0.0	0.0	0.0	0.0	0.0	0.0	0.014633193378278307	0.07938389740367553	0.0	0.04772381903120546
50300822	0.0	0.0	0.000847548221203345	0.03544370578703379	0.0	0.00043631634750532016	0.0	0.0	0.005605683871531291	0.0	0.005712414159335606	0.003512432533149393	0.018029030849688384	0.0013424217871936543	0.010346225565975397	0.0	0.010891769076314497	0.08061066017717512	0.004667768071835431	0.0
50301675	0.011528301663409802	0.007117574682345892	0.004821840768648456	0.0	0.020964404714265077	0.0	0.023847166973618147	0.0028142048057792587	0.006549010836715915	0.002049575218629693	0.0	0.0	0.016972453856036435	0.0	0.0006082724233344635	0.00959720391162575	0.010498852302388626	0.0027328539820845243	0.0	0.014967261276741743
50305165	0.009903116044184257	0.0	0.0	0.017606034909336783	0.002935157880532869	0.014476114996187475	0.0035358400137175615	0.0	0.0	0.018477912503838824	0.0058267508445019765	0.011996540843087246	0.03485846717590089	0.0	0.0	0.0	0.0006013685516113886	0.0030019690891737345	0.0	0.007159626761436008
50400259	0.0	0.0	0.0	0.0	0.0015283733081414383	0.02910225643605998	0.0	0.03778366779243054	0.012787952399654913	0.0	0.018953842797009575	0.0	0.0	0.011750189251872442	0.0	0.0	0.0	0.0	0.0	0.0
50400385	0.020163318017364734	0.029783564841039344	0.0	0.0	0.007035526960339259	0.0	0.0011613304989613567	0.004322447778496681	0.0	0.0	0.0	0.01890197451767182	0.018711117642582334	0.0	0.026895638467811397	0.009041737558192793	0.0	0.0	0.0	0.0
50402693	0.0	0.004230862265693297	0.009022149118373393	0.000314829110860151	0.0054325280390888015	0.0	0.005191501382377879	0.005960646768323619	0.0	0.023078817906418705	0.0	0.0009986581960055138	0.03170136862037773	0.0	0.0	0.0	0.0	0.0893995478893462	0.0	0.0
50402729	0.009888203345094061	0.003917884843633618	0.0	0.009900877881794112	0.0	0.0	0.0008967633996399569	0.0	0.0	0.01548497457115754	0.0146567371732878	0.0	0.012950254377238495	0.0	0.019130522009291023	0.02505687605371269	0.0	0.0	0.0	0.004822352929311963
51624179	0.01714302059491252	0.0068377144330969575	0.0	0.014797942447428616	0.0005448290232536943	0.0	0.00025832930008994585	0.01866962887603353	0.012373305004916176	0.005508738834862501	0.0018892600525101636	0.02440796283458406	0.010617822829362982	0.0050558645696501025	0.0	0.004380261284468754	0.003145815688371295	0.0	0.003588310582553047	0.0
54122640	0.013785459547351974	0.006357789775984442	0.01068916270937588	0.018816696793578648	0.006273291136116515	0.0	0.01557900463189922	0.0	0.006207383845115165	0.0012127136427630475	0.00016354145769982315	0.01054900399596864	0.001486402415162685	0.0	0.0	0.0	0.02916856031191495	0.005672631403992637	0.01641119928471444	0.018199972816112263
55897318	0.003912767835421766	0.0016285913920076553	0.003687905297637966	0.0	0.009463535123719237	0.008112388432813563	0.01798946985974832	0.0005639451657004147	0.009489144103891305	0.025574102905859597	0.0	0.0005634792388610675	0.01689762463419534	0.00546020250710478	4.898150043527596e-05	0.010699716063004882	0.0	0.0	0.00418096793828446	0.01828606444133476
56432243	0.0	0.0	0.01209736843468833	0.00709571784099534	0.011285103276248827	0.0196320474360559	0.0	0.006365180454007614	0.013966927094985163	0.0	0.002775706053957052	0.011348438788557324	0.0	0.015651204623120432	0.0	0.004902498729515198	0.0	0.012134999619263034	0.0	0.007404345560919973
5779736	0.017617068767165962	0.012973941674247732	0.012790310409057374	0.012241721687839062	0.005416137219788904	0.0008139024581749386	0.017540056142104164	0.004598022705660644	0.0	0.01072943877508003	0.0	0.004315368575607748	0.02312908597569701	0.0	0.0	0.0	0.012648554421761077	0.005289763729527469	0.007198380290886145	0.007973768163483344
60747316	0.003006286750651076	0.0	0.0	0.0	0.005270885508670445	0.0	0.0034617090106979285	0.041131072757721064	0.0	0.0	0.016262147703727158	0.023559609363504822	0.0	0.0	0.02802973681311539	0.0	0.0	0.0	0.015276366161718458	0.0
66754397	0.013319466434929105	0.0221832102575642	0.0260031227211388	0.0005587165149842216	0.0	0.0009365578186574013	0.0	0.0045960740255360216	0.013559073116840858	0.006244853483785442	0.0	0.008919942101755368	0.0	0.013473301314837142	0.0057103672806556	0.010094174303296004	0.0	0.0026804498769561194	0.0	0.0
69982533	0.007033109820700124	0.034715223263143684	0.025857558244057017	0.0010240948583095742	0.007447006643759346	0.0	0.0	0.020835251615700098	0.004274339052589632	0.0	0.0	0.0	0.005416142665787681	0.01869467327240307	0.00504812737808192	0.0	0.0	0.0	0.002655152800482159	0.0
70153803	0.01023513131126596	0.0	0.0	0.02128565591807939	0.023744574830655934	0.0023292815324706083	0.0	0.0	0.0	0.0	0.006033847425321284	0.0021298797662498096	0.014853567448713158	0.00965861063424001	0.006881954879370182	0.0	0.026228443827030982	0.0	0.0	0.013758894165883181
7253015	0.008619412910360362	0.0013538808829138555	0.0004668992442168981	0.0248784863225724	0.012901107763524343	0.009582988550988913	0.0	0.008423326391907626	0.0	0.014895465009010062	0.005217100624707159	0.0	0.010869282484200328	0.007928108707025363	0.0	0.0	0.012080124211505196	0.0066959636259854675	0.0	0.004685749038267882
7265221	0.009464764955985396	0.0	0.014965573623950918	0.0	0.028589192214326646	0.0	0.014742419325787409	0.04252250549411081	0.0	0.0	0.0	0.015204994685658498	0.0	0.0017174543413306543	0.0	0.003558312224425296	0.0	0.0	0.008030912707231915	0.0
7287209	0.0054831702368128635	0.0	0.0	0.005731357994010062	0.013770749943075603	0.01544668893169996	0.0	0.004711313764380666	0.008859714857923496	0.005257505612624851	0.009202641669344253	0.01871810160776186	0.005685489999366694	0.006611154291915183	0.003365295924984219	0.001401497939666493	0.00017099460755458604	0.005312544425116486	0.0	0.012045395132389962
74753465	0.009782496143984664	0.0	0.008381243860010235	0.004089266211517109	0.0	0.0	0.0	0.0	0.0017903797446276245	0.0	0.030654036781130732	0.0	0.0	0.03392147037555576	0.0	0.017635881789653734	0.0	0.0	0.0	0.0
75990666	0.008801642300022904	0.0018697847891792133	0.0	0.006199433295654366	0.004252528554393064	0.0	0.013830962425723096	0.022787856695012734	0.0	0.0	0.004000555857822568	0.026106491342072546	0.0	0.0	0.005217392995969667	0.02240412947097507	0.0	0.00875677431731236	0.0	0.007640773634336879
76647134	0.0	0.0009017080402976041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0885554574795143	0.021752639510273376	0.0	0.0	0.0	0.0	0.023625623035851043
76755449	0.0	0.006704146893570766	0.0029084117573304168	0.0	0.0	0.03225042299584439	0.0	0.0	0.018470733715340897	0.008912346592557314	0.001406509936913436	0.0	0.010273067501085113	0.007558692190912735	0.0	0.016895071770577964	0.0007020748572203537	0.0	0.0	0.0
76867532	0.022051909893593468	0.0051311164729751	0.0017450313742482359	0.010631964991077514	0.005944921959893772	0.008144869238000948	0.02206521016496094	0.008402012503249207	0.0	0.0	0.0	0.0	0.010544596427884757	0.0	0.0	0.014778622876067094	0.00605205556097738	0.00795373200229463	0.0	0.0030761528840346805
78353027	0.00290601420297776	0.013289091987401061	0.0	0.0	0.01315447275007917	0.0013084472087118752	0.0	0.0073413588780323535	0.012344129053521134	0.0	0.0	0.0014873782160630409	0.00836043054622788	0.04568592518822283	0.020811656832571808	0.0019084890531210113	0.0	0.0	0.0	0.003320956896888174
81852640	0.013384333466342463	0.0	0.0	0.008232255626601395	0.0	0.0025115740578869382	0.007644168770994439	0.0	0.02065434893081088	0.009272293056613324	0.00904726847633	0.015813490156223478	0.00582710968928517	0.0013743112689375157	0.018966801734103037	0.003123776761243317	0.0020375653402800718	0.0	0.0	0.007825661849020542
81874628	0.00152534435184886	0.014382363912017717	0.0	0.0	0.027516747050069405	0.0	0.01167449531139875	0.0	0.0	0.0	0.003273659501985228	0.012953599627447195	0.0051604479784479245	0.0	0.03387423131210825	0.0	0.024350137443848535	0.0	0.0	0.009774698960074338
82317494	0.0	0.0	0.0	0.0	0.003734679319318881	0.04601372899815109	0.0	0.0	0.0	0.0	0.036541271657780906	0.0008967414633314146	0.0031867476412280518	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84642424	0.006618204339114533	0.02125999282646568	0.011381526618400544	0.0	0.0	0.007459575165653843	0.0	0.013396495973951714	0.015190742483777294	0.0	0.0	0.0	0.0	0.034521627935095604	0.0	0.012232937259054302	0.0	0.0	0.004339821424875684	0.0017074289837594155
85171938	0.0	0.0	0.0	0.0	0.0	0.005109578789037364	0.0	0.0	0.0023048019576340003	0.0	0.0063983627063641975	0.0	0.0	0.007735440581597359	0.0	0.002102769764543969	0.0	0.0	0.051151603704041766	0.13460727173709766
87645445	0.01128523877138248	0.02011991860649054	0.0	0.0013672805867720962	0.018737720862784718	0.0	0.016513808144753967	0.001863162064629787	0.005765161686561601	0.0	0.0022310833130234566	0.0	0.0	0.027688858896063435	0.0038111188463009612	0.009876052479614213	0.0005254504612661728	0.0	0.0	0.006556865168083204
89164957	0.00941346442367022	0.0	0.02307906980686456	0.01950267483814507	0.0	0.0	0.012506305534030291	0.02279863020980161	0.0	0.0	0.0	0.010783054574302347	0.0	0.017369628627029874	0.0	0.013824082831777764	0.0	0.0	0.0	0.011216046803034365
90267190	0.005556128364045978	0.0	0.002019674398891121	0.019621949372092697	0.0	0.009733330566896277	0.0038971018850459745	0.0	0.00398428286069495	0.0	0.020664759122174886	0.011690392696520821	0.0	0.013621804987137009	0.0	0.009446936239071887	0.0	0.0	0.003884070030364689	0.0
91018909	0.0	0.0	0.0	0.0	0.0	0.017355689394622113	0.0	0.0	0.0	0.0	0.04555379916205205	0.0	0.0	0.0	0.009363678414836091	0.019721623978693262	0.0	0.0	0.0	0.0
98953007	0.01314238680480517	0.028658953703690468	0.03541804095688623	0.013553131542596315	0.0	0.0	0.002421022386107099	0.013104791508324037	0.0	0.0	0.0	0.011203792947343534	0.0038793593325481823	0.0020088966932303273	0.0	0.0003416956346767158	0.01309886945845925	0.022454047570320965	0.0	0.004316948596893085
